owner,repo,commit_hash,commit_url,performance_message
hazelcast,hazelcast,2d2918ff9e3c4cb3f0fd895de96d1a1127a8cfe8,https://github.com/hazelcast/hazelcast/commit/2d2918ff9e3c4cb3f0fd895de96d1a1127a8cfe8,Improve `Stream` `sum` performance by avoiding redundant boxing (micro optimization) (#4262)  When `sum`ming a `Stream`  calling `reduce` adds unnecessary object allocation overhead via boxing.  Updated to make faster and more efficient.  <details> <summary>JMH Benchmark</summary>  ```java import org.openjdk.jmh.annotations.*; import java.util.Collection; import java.util.concurrent.TimeUnit; import java.util.stream.*;  @BenchmarkMode(Mode.AverageTime) @OutputTimeUnit(TimeUnit.NANOSECONDS) @Warmup(iterations = 5  time = 1  timeUnit = TimeUnit.SECONDS) @Measurement(iterations = 3  time = 1  timeUnit = TimeUnit.SECONDS) @State(Scope.Benchmark) public class SumStreamBenchmark { private static final Collection<Long> values = LongStream.range(1  100000) .boxed() .collect(Collectors.toSet());  @Benchmark public long reduce() { return values.stream() .reduce(0L  Long::sum); }  @Benchmark public long mapToLong() { return values.stream() .mapToLong(Long::longValue) .sum(); } } ``` </details>  | Benchmark           | Time (ms/op) | Allocation Rate (B/op) | |---------------------|--------------|------------------------| | `reduce` (before)   | 0.719        | 2 400 000              | | `mapToLong` (after) | 0.483        | 233                    |  GitOrigin-RevId: 7d76911bdcd53cf0c483ab766f11a5834062a432
camunda,camunda,008e80952483bde5f823db7e17cfa26b8af2c647,https://github.com/camunda/camunda/commit/008e80952483bde5f823db7e17cfa26b8af2c647,perf: use an `EnumMap`
alibaba,fastjson2,e6f17d25c8d3191195053f633f08d5b92631b190,https://github.com/alibaba/fastjson2/commit/e6f17d25c8d3191195053f633f08d5b92631b190,remove unnecessary check
keycloak,keycloak,37f8baeb1fa22985a7bcabec44459347e76ef1f1,https://github.com/keycloak/keycloak/commit/37f8baeb1fa22985a7bcabec44459347e76ef1f1,Reorder operations to avoid the slow operation to get all client sessions (#39666)  Closes #39665  Signed-off-by: Alexander Schwartz <aschwart@redhat.com>
trinodb,trino,21f42d0ef8abd30b145f3bc5cdf298f2a9623973,https://github.com/trinodb/trino/commit/21f42d0ef8abd30b145f3bc5cdf298f2a9623973,Use presized builder when rewritting row values
alibaba,fastjson2,3a6964a0d72651cc8d3768d3104676103de573ec,https://github.com/alibaba/fastjson2/commit/3a6964a0d72651cc8d3768d3104676103de573ec,optimize writeStringLatin1
GIScience,openrouteservice,253aa4cd8aee4b3e95bb9c22177595d72b0ac334,https://github.com/GIScience/openrouteservice/commit/253aa4cd8aee4b3e95bb9c22177595d72b0ac334,perf: switch from Java to HPPC hash map
quarkusio,quarkus,ca8c426a137447c3ddd91ec487f8dcef91d7e73d,https://github.com/quarkusio/quarkus/commit/ca8c426a137447c3ddd91ec487f8dcef91d7e73d,Merge pull request #48643 from pcasaes/pc/dont-wait-topics-if-check-disabled  Do not wait for topics to created if topic check disabled
pmd,pmd,a19037f404aefaf6a1db0e9c9756d44ed1343f58,https://github.com/pmd/pmd/commit/a19037f404aefaf6a1db0e9c9756d44ed1343f58,[java/core] Micro optimizations (#5586)  Merge pull request #5586 from oowekyala:micro-opts-for-chars
netty,netty,0d7320ca4c87bec34db9e2020712e2b93cc3bbf5,https://github.com/netty/netty/commit/0d7320ca4c87bec34db9e2020712e2b93cc3bbf5,Reduce pipeline stack depth and improve performance (#14705)  Motivation: Pipeline calls  such as `ctx.fireChannelRead` and `ctx.write`  currently go through multiple methods. This increases the stack depth in event loop threads  which makes it harder to debug (people have more ceremony mixed in with their code)  and hurts performance (JIT inliner budget gets used up faster).  Furthermore  there are other places in this machinery which can be made faster.  Modification:  **1.** In the `AbstractChannelHandlerContext` all inbound methods  e.g. `fireChannelRead`  have been manually inlined. This means that when a handler calls `ctx.fireChannelRead`  this method call in turn now directly call the `channelRead` method of the _next_ handler in the pipeline. Previously  we had two extra method calls here.  As a consequence of this inlining  we now have to re-compute the target context when we trampoline tasks onto the event-loop. This is presumably rare  and worth the cost. This also means that some code now moves from the executor of the target context  to the executor of the calling context. This can create different behaviors from Netty 4.1  if the pipeline has multiple handlers  is modified by the handlers during the call  and the handlers use child-executors.  **2.** A few outbound methods - `read`  `write`  `writeAndFlush` - are likewise inlined. Their inherent complexity and number of overloads means we can't realistically get them down to a single method call  but we can get them down to two. This is still a nice improvement. The `flush` method is usually not implemented by handlers  so there's no point in inlining that further.  **3.** In every such call  after finding the next context  we have to decide if we can call the handler directly  or need to trampoline onto a different event loop (due to the executor off-loading feature). This means we have to inspect the context and either pick its child executor  or load the channel event loop of the target context  and this latter part (which is the most common case) is a sequence of dependent loads. Dependent loads cause cache misses and CPU pipeline stalls  so to deal with this the `AbstractChannelHandlerContext` now has a `contextExecutor` field  which caches the result of computing the concrete executor. This means our executor is only one dependent (on the channel handler context) load away. The speedup from this is quite noticeable because it's such a common operation.    Results: The `DefaultChannelPipelineBenchmark` on my M1 Pro  running JDK 17  tells an encouraging story:  ``` Before: Benchmark                                         (extraHandlers)  (pipelineArrayLength)   Mode  Cnt        Score        Error  Units DefaultChannelPipelineBenchmark.propagateEvent                 16                   1024  thrpt   10  6515502.983 ± 253375.107  ops/s DefaultChannelPipelineBenchmark.propagateVariety               16                   1024  thrpt   10  7628162.835 ±  40168.895  ops/s  After: Benchmark                                         (extraHandlers)  (pipelineArrayLength)   Mode  Cnt        Score        Error  Units DefaultChannelPipelineBenchmark.propagateEvent                 16                   1024  thrpt   50  6899710.275 ± 115305.284  ops/s DefaultChannelPipelineBenchmark.propagateVariety               16                   1024  thrpt   50  7985208.748 ±  31532.793  ops/s ```
quarkusio,quarkus,c57799cfcb7db70b576069b1c7b7c9c660444887,https://github.com/quarkusio/quarkus/commit/c57799cfcb7db70b576069b1c7b7c9c660444887,avoiding calculate conditional dependencies again for the same configuration mode and project
jetlinks,jetlinks-community,12ec7dfcb38c5e526ad49b1a5827dd1a79e09443,https://github.com/jetlinks/jetlinks-community/commit/12ec7dfcb38c5e526ad49b1a5827dd1a79e09443,refactor: 优化redis序列化配置
quarkusio,quarkus,7e20944167eec2b16ba2080229a80caf5c504eea,https://github.com/quarkusio/quarkus/commit/7e20944167eec2b16ba2080229a80caf5c504eea,SmallRye Fault Tolerance: few tiny improvements of FT scanner  With this commit  we'll no longer create `DotName`s for annotations  because we already have them pre-created in the `DotNames` class.  Also  this commit replaces a stream with a simple `for` loop in a relatively hot method.
crate,crate,575f17409bedb9d448f8c1016aea7e4fc5e59ba3,https://github.com/crate/crate/commit/575f17409bedb9d448f8c1016aea7e4fc5e59ba3,Use metadata.getIndices in OpenTableClusterStateTaskExecutor
camunda,camunda,10144c42dc3c14fdb904e5d5332783fc4a500470,https://github.com/camunda/camunda/commit/10144c42dc3c14fdb904e5d5332783fc4a500470,Small optimization in BufferUtil: do not allocate an empty string if buffer is empty (#30460)  ## Description Do not allocate an empty String if the `DirectBuffer` is empty and a small refactoring of `contentsEqual` function (bytecode size from 68 to 64)
alibaba,fastjson2,1e8c833d91ea0634893dd2a815ce7aeea1293dab,https://github.com/alibaba/fastjson2/commit/1e8c833d91ea0634893dd2a815ce7aeea1293dab,simplify IOUtils::writeLocalDate
prestodb,presto,ebf7bb85a9f79772c4cc25dbaf7cb607598ace74,https://github.com/prestodb/presto/commit/ebf7bb85a9f79772c4cc25dbaf7cb607598ace74,[Iceberg]Prefer `AppendFiles` over `RowDelta` in insert-only statement
camunda,camunda,3f924a85927f43004ff75e5b57c373fa5fc322f3,https://github.com/camunda/camunda/commit/3f924a85927f43004ff75e5b57c373fa5fc322f3,fix: split parallel and batched paths in IncidentUpdate (#31624)  ## Description  <!-- Describe the goal and purpose of this PR. -->  - Split paths of parallel execution and plain sequential one in the incident update pipeline - Peform batch request to retrieve only deleted process instances during incident update  ## Checklist  <!--- Please delete options that are not relevant. Boxes should be checked by reviewer. --> - [ ] for CI changes: - [ ] structural/foundational changes signed off by [CI DRI](https://github.com/cmur2) - [ ] [ci.yml](https://github.com/camunda/camunda/blob/main/.github/workflows/ci.yml) modifications comply with ["Unified CI" requirements](https://github.com/camunda/camunda/wiki/CI-&-Automation#workflow-inclusion-criteria) - [ ] enable backports [when recommended](https://github.com/camunda/camunda/wiki/CI-&-Automation#when-to-backport-ci-changes)  ## Related issues  closes #
apache,pulsar,a40ac3c30e3202ccf992e84be481f6ece588ac62,https://github.com/apache/pulsar/commit/a40ac3c30e3202ccf992e84be481f6ece588ac62,[improve][broker] Enhance compaction triggering with message check to avoid unnecessary operations (#24449)
alibaba,fastjson2,ff1cd243ea44e3cddeb9f21c2c6254084352213e,https://github.com/alibaba/fastjson2/commit/ff1cd243ea44e3cddeb9f21c2c6254084352213e,optimize for pr #3528
alibaba,fastjson2,35ec71105cd2fc43c533719268e2ab6b5f9a6dbe,https://github.com/alibaba/fastjson2/commit/35ec71105cd2fc43c533719268e2ab6b5f9a6dbe,optimize JSONReaderUTF8
Athou,commafeed,085a3cbb50e7fa54334fa18504cddb41331a6b7e,https://github.com/Athou/commafeed/commit/085a3cbb50e7fa54334fa18504cddb41331a6b7e,unwanted entries are already filtered at the dao level
crate,crate,7fa4cf9549894eebf3a1b26bbb078d95c2de0f40,https://github.com/crate/crate/commit/7fa4cf9549894eebf3a1b26bbb078d95c2de0f40,Optimize count(not_null_col) to use count operator  Closes https://github.com/crate/crate/issues/17601
camunda,camunda,fe4706154b4c5afcf9304097bbbdb80397ec8d6f,https://github.com/camunda/camunda/commit/fe4706154b4c5afcf9304097bbbdb80397ec8d6f,feat: optimize to only validate optimize indexes with OS
signalapp,Signal-Server,db2cd20dcb400360895f924bf99f13731cbe776f,https://github.com/signalapp/Signal-Server/commit/db2cd20dcb400360895f924bf99f13731cbe776f,Skip shared multi-recipient message payloads for small messages
netty,netty,4f156c9e3815267d9d26909dc6098d88e00d450d,https://github.com/netty/netty/commit/4f156c9e3815267d9d26909dc6098d88e00d450d,Replace modulo with bitwise operator when possible (#15227)  Motivation:  In some cases modulo operator can be replaced with a cheaper bitwise version:  `% 128` -> `& 0x7F` `% 8` -> `& 0x07` `/ 128` -> `>>> 7`  Modification:  Replaced modulo operator with bitwise + division with shifting.  Result:  Cheaper CPU instructions used instead of modulo operator.
crate,crate,516c68bd2ed045d54a98a7af516f5b78c182d7c3,https://github.com/crate/crate/commit/516c68bd2ed045d54a98a7af516f5b78c182d7c3,Use `ReadAdvice#NORMAL` on files that have a forward-only access pattern. (https://github.com/apache/lucene/pull/13450)
apache,iotdb,ca8ce24f2f0c1703164412a1d704c1166ebbafaa,https://github.com/apache/iotdb/commit/ca8ce24f2f0c1703164412a1d704c1166ebbafaa,Pipe: Optimize Drop Pipe high priority tasks cannot obtain SubTask object lock (#15404)  Co-authored-by: Steve Yurong Su <rong@apache.org>
trinodb,trino,82f3f037bd1f6ee77c38a819d5ccf1e16b1b23b1,https://github.com/trinodb/trino/commit/82f3f037bd1f6ee77c38a819d5ccf1e16b1b23b1,Increase streaming part size to 32MB  Default of 16MB causes S3 throttling issues with large clusters during inserts
apache,pinot,5758aef1ce41124a97d4ba0f6467400978ca4dd2,https://github.com/apache/pinot/commit/5758aef1ce41124a97d4ba0f6467400978ca4dd2,Optimize lookup table in join operator (#14972)
apache,pulsar,a6986b1b664bf2a8da6e99c2db39c65b08b9f3a4,https://github.com/apache/pulsar/commit/a6986b1b664bf2a8da6e99c2db39c65b08b9f3a4,[improve][broker] Improve SystemTopicBasedTopicPoliciesService reader to reduce GC pressure (#23780)
prestodb,presto,d5e76afa9522e4ea7dc397cc57d0486ab433cb28,https://github.com/prestodb/presto/commit/d5e76afa9522e4ea7dc397cc57d0486ab433cb28,Add an optimizer to add distinct below build side of semi join
trinodb,trino,ff5fd2730604ba5a81123b999f382d2bfd9ceab5,https://github.com/trinodb/trino/commit/ff5fd2730604ba5a81123b999f382d2bfd9ceab5,Add FlatGroupByHash cached mode  Adds support for caching the computed hash values in FlatGroupByHash hash tables when the GroupByHash may be spilled or when the hash calculation is expensive to compute.  In the case of spillable hash tables  spilling will involve sorting the table contents based on the raw hash value- which can be extremely expensive if the value is being recomputed on each comparison compared to simply accessed from the table.  Similarly  re-hashing large FlatGroupByHash instances can be significantly more expensive without the hash value cached when there are a large number of columns or when the hash calculation itself is relatively expensive.
netty,netty,31c033a1d95eb4a74002c5f17ea01c967b07add9,https://github.com/netty/netty/commit/31c033a1d95eb4a74002c5f17ea01c967b07add9,Optimize ByteBuf.setCharSequence for adaptive allocator (#15165)  Motivation: The `setCharSequence` method is used a fair bit when encoding HTTP headers. I noticed the AdaptiveByteBuf was sending the call down a path with a more indirections than strictly necessary.  Modification: Implement `setCharSequence` in the `AdaptiveByteBuf` so we skip a level of indirections. This is especially profitable for direct/off-heap buffers  where we see up to a 50% performance improvement in the benchmark. The benefit is greater the longer the string is.  Interestingly  the benchmark also show that it isn't profitable to do this for the `getCharSequence` sibling method.  Result: Direct buffers from the adaptive allocator now have much faster `setCharSequence`  which will help with HTTP header encoding.
quarkusio,quarkus,b57c12820823993cff36db0742d3a86c2ef5ed14,https://github.com/quarkusio/quarkus/commit/b57c12820823993cff36db0742d3a86c2ef5ed14,Improving Qute Escaper to be as branch-free as possible
hazelcast,hazelcast,8ca36349f45bb169562d6797bdcb57cfcf26616a,https://github.com/hazelcast/hazelcast/commit/8ca36349f45bb169562d6797bdcb57cfcf26616a,Improve Metrics performance by replacing `AtomicLongFieldUpdater#lazySet` with `VarHandle#setOpaque` (#4074)  In https://github.com/hazelcast/hazelcast/pull/24620 we updated `SwCounter` to use `VarHandle#setOpaque` instead of `AtomicLongFieldUpdater#lazySet`.  We can apply this same change to other metrics  too.  This (micro-optimisation) shows a ~75% improvement in [benchmarks](https://github.com/hazelcast/internal-benchmarks/pull/56): | Method                              	| ns/op 	| |-------------------------------------	|-------	| | `AtomicIntegerFieldUpdater#lazySet` 	| 0.61 	| | `VarHandle#setOpaque`               	| 0.35	|  GitOrigin-RevId: d7538028b203110a3b98d102321b870332cf7b3e
apache,pinot,2f76e371968152fd428e08b2e66b196328920786,https://github.com/apache/pinot/commit/2f76e371968152fd428e08b2e66b196328920786,Reuse Kafka admin client for better performance (#16129)  Co-authored-by: KKCorps <kartik@startee.ai>
