owner,repo,commit_hash,commit_url,commit_message
elastic,elasticsearch,e304c1d5c1dfd20c9b7ea4da3bf0560c0c82c1e9,https://github.com/elastic/elasticsearch/commit/e304c1d5c1dfd20c9b7ea4da3bf0560c0c82c1e9,ESQL: Speed up grouping by bytes (#114021)  This speeds up grouping by bytes valued fields (keyword  text  ip  and wildcard) when the input is an ordinal block: ``` bytes_refs 22.213 ± 0.322 -> 19.848 ± 0.205 ns/op (*maybe* real  maybe noise. still good) ordinal didn't exist   ->  2.988 ± 0.011 ns/op ``` I see this as 20ns -> 3ns  an 85% speed up. We never hard the ordinals branch before so I'm expecting the same performance there - about 20ns per op.  This also speeds up grouping by a pair of byte valued fields: ``` two_bytes_refs 83.112 ± 42.348  -> 46.521 ± 0.386 ns/op two_ordinals 83.531 ± 23.473  ->  8.617 ± 0.105 ns/op ``` The speed up is much better when the fields are ordinals because hashing bytes is comparatively slow.  I believe the ordinals case is quite common. I've run into it in quite a few profiles.
elastic,elasticsearch,14f0b4840464816a149e0bc0bab0961040c40780,https://github.com/elastic/elasticsearch/commit/14f0b4840464816a149e0bc0bab0961040c40780,Improve performance of LongObjectPagedHashMap#removeAndAdd and ObjectObjectPagedHashMap#removeAndAdd (#114280)
elastic,elasticsearch,e129822f11befad0558773d8626e5286715dbff8,https://github.com/elastic/elasticsearch/commit/e129822f11befad0558773d8626e5286715dbff8,Improve performance of Int3Hash#removeAndAdd (#114383)
elastic,elasticsearch,58cc37922c159714c5c384a44cdf444686021e51,https://github.com/elastic/elasticsearch/commit/58cc37922c159714c5c384a44cdf444686021e51,Improve performance of LongLongHash#removeAndAdd (#114230)  remove some unnecessary manipulation of the keys in the method removeAndAdd.
elastic,elasticsearch,c4731aaf08949174e00a29fffc3ada326b0df14d,https://github.com/elastic/elasticsearch/commit/c4731aaf08949174e00a29fffc3ada326b0df14d,Improve performance of LongHash#removeAndAdd (#114199)  Remove unnecessary remove and later add of the key.
elastic,elasticsearch,052dbb4dacca29c3abf96e1b1579c569a2ec7095,https://github.com/elastic/elasticsearch/commit/052dbb4dacca29c3abf96e1b1579c569a2ec7095,Optimize error handling after lazy rollovers (#111572)  This commit improves the performance of the error-handling process after a lazy rollover or an index creation failed.
elastic,elasticsearch,5c91edda9f9fd2e0dd044e8b6f47a5b0465d4e95,https://github.com/elastic/elasticsearch/commit/5c91edda9f9fd2e0dd044e8b6f47a5b0465d4e95,ESQL: Speed up CASE for some parameters (#112295)  This speeds up the `CASE` function when it has two or three arguments and both of the arguments are constants or fields. This works because `CASE` is lazy so it can avoid warnings in cases like ``` CASE(foo != 0  2 / foo  1) ```  And  in the case where the function is *very* slow  it can avoid the computations.  But if the lhs  and rhs of the `CASE` are constant then there isn't any work to avoid.  The performance improvment is pretty substantial: ``` (operation)  Before   Error   After    Error  Units case_1_lazy  97.422 ± 1.048  101.571 ± 0.737  ns/op case_1_eager  79.312 ± 1.190    4.601 ± 0.049  ns/op ```  The top line is a `CASE` that has to be lazy - it shouldn't change. The 4 nanos change here is noise. The eager version improves by about 94%.
elastic,elasticsearch,d9e0cbeb59638cb7476942b4cb4b9ea857a6703e,https://github.com/elastic/elasticsearch/commit/d9e0cbeb59638cb7476942b4cb4b9ea857a6703e,Small performance improvement in h3 library (#113385)  Changing some FDIV's into FMUL's leads to performance improvements
elastic,elasticsearch,90e343cfef0c3bbe120c5fe629652b49190d6fa5,https://github.com/elastic/elasticsearch/commit/90e343cfef0c3bbe120c5fe629652b49190d6fa5,Use ChannelFutureListener in Netty code to reduce capturing lambdas (#112967)  Mainly motivated by simplifying the reference chains for Netty buffers and have easier to analyze heap dumps in some spots but also a small performance win in and of itself.
elastic,elasticsearch,d7cc4074175f9a91b1a455b1d31bdfb050215aa2,https://github.com/elastic/elasticsearch/commit/d7cc4074175f9a91b1a455b1d31bdfb050215aa2,ESQL: Compute support for filtering ungrouped aggs (#112717)  Adds support to the compute engine for filtering which positions are processed by ungrouping aggs. This should allow syntax like:  ``` | STATS success = COUNT(*) WHERE 200 <= response_code AND response_code < 300  redirect = COUNT(*) WHERE 300 <= response_code AND response_code < 400  client_err = COUNT(*) WHERE 400 <= response_code AND response_code < 500  server_err = COUNT(*) WHERE 500 <= response_code AND response_code < 600  total_count = COUNT(*) ```  We could translate the WHERE expression into an `ExpressionEvaluator` and run it  then plug it into the filtering support added in this PR.  The actual filtering is done by creating a `FilteredAggregatorFunction` which wraps a regular `AggregatorFunction` first executing the filter against the incoming `Page` and then passing the resulting mask to the `AggregatorFunction`. We've then added a `mask` to `AggregatorFunction#process` which each aggregation function must use for filtering.  We keep the unfiltered behavior by sending a constant block with `true` in it. Each agg detects this and takes an "unfiltered" path  preserving the original performance.  Importantly  when you don't turn this on it doesn't effect performance:  ``` (blockType)  (grouping)   (op)  Score    Error -> Score    Error  Units vector_longs        none  count  0.007 ±  0.001 -> 0.007 ±  0.001  ns/op vector_longs        none    min  0.123 ±  0.004 -> 0.128 ±  0.005  ns/op vector_longs       longs  count  4.311 ±  0.192 -> 4.218 ±  0.053  ns/op vector_longs       longs    min  5.476 ±  0.077 -> 5.451 ±  0.074  ns/op ```
elastic,elasticsearch,01fb50142e9c8ad0a2de13a2f0311c9c50604b57,https://github.com/elastic/elasticsearch/commit/01fb50142e9c8ad0a2de13a2f0311c9c50604b57,Speedup HealthNodeTaskExecutor (#112558)  The introduction of this class introduced a significant regression in cluster state update performance and increased test execution times visibly. The `clusterHasFeature` check is very expensive  lets do it laster and do the effectively free checks first.
elastic,elasticsearch,2a9e47458bb394cd9d08c5a3d8b08156f23b4f66,https://github.com/elastic/elasticsearch/commit/2a9e47458bb394cd9d08c5a3d8b08156f23b4f66,Rework fix for stale data in synthetic source to improve performance (#112480)
elastic,elasticsearch,306491aa9dc80176ddde58902caa7b2d87f0e178,https://github.com/elastic/elasticsearch/commit/306491aa9dc80176ddde58902caa7b2d87f0e178,Fix a few toString implementations+usages that affect test performance (#112380)  No need to precompute the toString for `ActionListener` and `Releasable`  that's quite expensive at times. Also string concat is way faster than formating these days  so use that in the transport channels. Lastly  short-circuit some obvious spots in network address serialization and remove code that duplicates the JDK (remove the IPV4 specific forbidden API because it makes no sense  but still needed to disable the check to make the build green because of the exclude on the parent class).
elastic,elasticsearch,c05f7e9c81169f710be92ec7c913118aa0982902,https://github.com/elastic/elasticsearch/commit/c05f7e9c81169f710be92ec7c913118aa0982902,ESQL: Add way for `Block` to `keepMask` (#112160)  This adds a `Block#keepMask(BooleanVector)` method that will make a new block  keeping all of the values where the vector is `true` and `null`ing all of the velues where the vector is false.  This will be useful for implementing partial aggregation application like `| STATS MAX(a WHERE b > 1)  MIN(j WHERE b > 2) BY bar`. Or however the syntax ends up being. We already skip `null` group keys and we can evaluate the `b > 2` bits to a mask pretty easily. It should also be useful in optimizing `CASE(a > 2  foo)` - but only when the RHS of the CASE is `null` and the LHS is a constant or constant-like.  This is something that's very optimize-able. I haven't really optimized it in this PR  but it should be possible to speed this up a ton and remove a lot of copying. Here's where the benchmarks start: ``` (dataTypeAndBlockKind)  Mode  Cnt  Score   Error  Units int/array  avgt    7  3.705 ± 0.153  ns/op int/vector  avgt    7  3.234 ± 0.078  ns/op ```  That's about the same speed as reading the block. In a few of these cases I expect we can get them to constant performance rather than per-record performance.
elastic,elasticsearch,a02dc7165c75f12701f8d47a2bdefe5283735267,https://github.com/elastic/elasticsearch/commit/a02dc7165c75f12701f8d47a2bdefe5283735267,Improve performance of grok pattern cycle detection (#111947)
elastic,elasticsearch,17339198d8ef563661f6189853130ea968cb76fe,https://github.com/elastic/elasticsearch/commit/17339198d8ef563661f6189853130ea968cb76fe,Allow legacy_* index.codec options to be configured. (#111867)  For escape hatch reasons when zstd unexpectedly worse performance.
elastic,elasticsearch,70dfb5216bab5f17cdbed1e0153e0df13d0ca6de,https://github.com/elastic/elasticsearch/commit/70dfb5216bab5f17cdbed1e0153e0df13d0ca6de,Speedup InternalEngine setup (#111801)  We can speed up the setup of the InternalEngine quite a bit  mostly to help test performance by not re-reading the system properties over and over and saving deserializing the latest commit info redundantly in the constructor.
elastic,elasticsearch,9fbdfcf650fe817a39b3e9a9ada1a42970fdeb0c,https://github.com/elastic/elasticsearch/commit/9fbdfcf650fe817a39b3e9a9ada1a42970fdeb0c,Fix unnecessary mustache template evaluation (#110986)  Addresses the performance issue in the date ingest processor where Mustache template evaluation is unnecessarily applied inside a loop. The timezone and locale templates are now evaluated once before the loop  improving efficiency.  closes #110191 --------- Co-authored-by: Joe Gallo <joegallo@gmail.com>
elastic,elasticsearch,5b8a62960764bdcc3cb2b9204ad8cffb12bd95a3,https://github.com/elastic/elasticsearch/commit/5b8a62960764bdcc3cb2b9204ad8cffb12bd95a3,Deduplicate FieldInfo attributes and field names (#110561)  We can use a similar strategy to what worked with mappers+settings and reuse the string deduplicator to deal with a large chunk (more than 70% from heap dumps we've seen in production)  of the `FieldInfo` duplication overhead without any Lucene changes. There's generally only a very limited number of attribute maps out there and the "dedup up to 100" logic in here deals with all scenarios I have observed in the wild thus far. As a side effect of deduplicating the field name and always working with an interned string now  I would expect the performance of field caps filtering for empty fields to improve measurably.
