owner,repo,commit_hash,commit_url,performance_message
apache,pinot,af81c6d866f222a654d0c21266fa246f954df250,https://github.com/apache/pinot/commit/af81c6d866f222a654d0c21266fa246f954df250,Improve consumer lock (#15405)
houbb,sensitive-word,027898530b4f0e4334600aec899db634a8ef9fea,https://github.com/houbb/sensitive-word/commit/027898530b4f0e4334600aec899db634a8ef9fea,Merge pull request #99 from k9999dot/master  refactor: 查找第一个敏感词使用fail_fast同时修复逻辑上的错误，并进行word check策略的优化，统一遍历
pac4j,pac4j,931db723c24a83fe9b3570e4d7e8c7c05236615f,https://github.com/pac4j/pac4j/commit/931db723c24a83fe9b3570e4d7e8c7c05236615f,load saml2 credential provider once (#3353)
BiglySoftware,BiglyBT,9fd9b15f8c8f16aeb81db49c7ed5a82ba8c258a6,https://github.com/BiglySoftware/BiglyBT/commit/9fd9b15f8c8f16aeb81db49c7ed5a82ba8c258a6,Reduce blocking in swarm merger
camunda,camunda,29559ee4475ffc37680b299a11971fdaf03b6613,https://github.com/camunda/camunda/commit/29559ee4475ffc37680b299a11971fdaf03b6613,fix: SnapshotCopy opens the source db in read only mode (#34481)  ## Description The db opened at the source snapshot location is a `SnapshotOnlyDb`  which opens RocksDB in readOnly mode. This should avoid having rocksDB changing the files on disk while performing get operations.  The `forEach` method from `RawTransactionalColumnFamily` has been defined as static as well  in order to be used from `SnapshotOnlyDb` as well  as it does not have an open transaction.  A new `forEachPreallocated` method preallocates `byte [] key  byte[] value` in order to avoid allocating altogether when iterating. To avoid introducing new bugs  a new method has been created  so that the caller knows that the `byte[]` received cannot be used outside the invoked callback.  ## Integration tests: - this fix is tested by PR #34495 (stacked on this branch) ## Related issues  closes #34430
dataease,dataease,a4c8ca27662f35c844e1e7011286066611ba28d5,https://github.com/dataease/dataease/commit/a4c8ca27662f35c844e1e7011286066611ba28d5,fix: 【数据源】解决API数据源同步日志较多时，切换数据源查看页面卡慢问题
trinodb,trino,2bfe5218d0f30309df980ef54543ba1c2716a9ee,https://github.com/trinodb/trino/commit/2bfe5218d0f30309df980ef54543ba1c2716a9ee,Drain the input stream if the remaining data is small
alibaba,fastjson2,3a6964a0d72651cc8d3768d3104676103de573ec,https://github.com/alibaba/fastjson2/commit/3a6964a0d72651cc8d3768d3104676103de573ec,optimize writeStringLatin1
elunez,eladmin,db63c953d49e100b38f65d13b3fc17ead5a831ec,https://github.com/elunez/eladmin/commit/db63c953d49e100b38f65d13b3fc17ead5a831ec,perf: 添加权限检查，优化角色缓存及命名
jplag,JPlag,a8725e1c92723da4cd55ba8ea6357778670d5896,https://github.com/jplag/JPlag/commit/a8725e1c92723da4cd55ba8ea6357778670d5896,Improve subsequence match merging by updating the neighbors instead of recomputing them.
BiglySoftware,BiglyBT,dcbf871d9581cfd618174b6c0e2813deef1a8ed9,https://github.com/BiglySoftware/BiglyBT/commit/dcbf871d9581cfd618174b6c0e2813deef1a8ed9,Improve performance of view-title-info refresh
alibaba,spring-ai-alibaba,f2165ee445b9e21e0a1031c95868e9ad34cbd621,https://github.com/alibaba/spring-ai-alibaba/commit/f2165ee445b9e21e0a1031c95868e9ad34cbd621,feat: 优化BrowserAgent和BrowserUseTool，增强浏览器状态缓存和文本获取逻辑
apache,ignite,8ee63d7fc2c6a4965c992a27c5660972bd9921e0,https://github.com/apache/ignite/commit/8ee63d7fc2c6a4965c992a27c5660972bd9921e0,IGNITE-24168 Fixed performance drop caused by IGNITE-22375 (#11797)
apache,hbase,abc8b430d56fc338fe9f7f4e04cd1e626966878a,https://github.com/apache/hbase/commit/abc8b430d56fc338fe9f7f4e04cd1e626966878a,HBASE-29253 Avoid allocating a new closure on every row processed by StoreScanner (#6901)  Signed-off-by: Duo Zhang <zhangduo@apache.org>
LibrePDF,OpenPDF,f56a76926730813719ee27eda3a7458dd2dfb33d,https://github.com/LibrePDF/OpenPDF/commit/f56a76926730813719ee27eda3a7458dd2dfb33d,Register font only once in static block instead on every constructor call and degrade performance (#1373)  Co-authored-by: Ioannis  Giannoulas <igiannoulas@pi-ag.com>
apache,logging-log4j2,3709962553ddc27774163eb77845b0a47a7b9684,https://github.com/apache/logging-log4j2/commit/3709962553ddc27774163eb77845b0a47a7b9684,Improve performance and avoid memory consumption if logging primitive arrays as parameters (#3645)  Current implementation: Method ParameterFormatter.appendArray() delegats to java.util.Arrays.toString() which then allocates a new StringBuilder to return a String which is then added to the existing StringBuilder.  Improved implementation: For all primitive types  a method like ParameterFormatter.appendArray(int[]  StringBuilder) has been added which is called by ParameterFormatter.appendArray() and avoids the unnecessary object creation.  * review comments
theonedev,onedev,eeef3f8f94606b0319d19c7d8a8e64883a140a76,https://github.com/theonedev/onedev/commit/eeef3f8f94606b0319d19c7d8a8e64883a140a76,feat: Performance improvements for massive number of projects (more than 20k) (OD-2485)
vespa-engine,vespa,6780da11b738af8f31115f94081867bb721502cf,https://github.com/vespa-engine/vespa/commit/6780da11b738af8f31115f94081867bb721502cf,Merge pull request #34021 from vespa-engine/arnej/avoid-extra-fill  avoid extra fill() round-trips
thingsboard,thingsboard,cde8bd1c93f5075a08f25e9bc5ddf42ea20c06c1,https://github.com/thingsboard/thingsboard/commit/cde8bd1c93f5075a08f25e9bc5ddf42ea20c06c1,AI rule node: replace derived query for bulk deletion by tenant ID with JPQL query
apache,iotdb,010843f89336e1e1f646f6b84b5040541e5b7c02,https://github.com/apache/iotdb/commit/010843f89336e1e1f646f6b84b5040541e5b7c02,Optimized the show/query devices logic to only return required attributes & Reduced unnecessary CPU usage in schema tsBlock building (#15109)
runelite,runelite,d8806e3040148e0e9dca7146ed1c786d7fc24fce,https://github.com/runelite/runelite/commit/d8806e3040148e0e9dca7146ed1c786d7fc24fce,worldmap: deduplicate teleport icons
vespa-engine,vespa,e5610ae3ee5d4e18bfee9f552f27aeb00faced92,https://github.com/vespa-engine/vespa/commit/e5610ae3ee5d4e18bfee9f552f27aeb00faced92,Remove execution time type check: We already verified
apache,iotdb,e7ce326ca07726f570efd7cb37deb51220841d36,https://github.com/apache/iotdb/commit/e7ce326ca07726f570efd7cb37deb51220841d36,[opt](query) Optimize count(1)  count(constant expression) to count(*)
ClickHouse,clickhouse-java,c5563761657aa111fec5f093cbd0582f516876ae,https://github.com/ClickHouse/clickhouse-java/commit/c5563761657aa111fec5f093cbd0582f516876ae,fixed by index perf. added using ImmutableMap
netty,netty,5457a0b9f916afa05398755536ae0e84e5408300,https://github.com/netty/netty/commit/5457a0b9f916afa05398755536ae0e84e5408300,Remove ConcurrentSet usage and replace Collections.newSetFromMap (#15187)  with ConcurrentHashMap.newKeySet().  Motivation:  `ConcurrentHashMap.newKeySet()` creates a more specialized version of `Map` than `Collections.newSetFromMap`  so it should be a bit more effective.  Modification:  - Just use `ConcurrentHashMap.newKeySet()`  Result:  Cleanup
netty,netty,da3ca4b6ab100455592596c3f32d9cc46c3491ba,https://github.com/netty/netty/commit/da3ca4b6ab100455592596c3f32d9cc46c3491ba,Buffer slices perform bound checks twice (#15471)  Motivation:  Avoid unnecessary bound checks on offset-based accesses  Modification:  Remove the unnecessary checks  Result:  Faster sliced buffer accesses
opensolon,solon,eef82c1e6ea315b0b22865157be7926228b2bcad,https://github.com/opensolon/solon/commit/eef82c1e6ea315b0b22865157be7926228b2bcad,优化 solon-net-httputils 添加 JdkHttpDispatcher 类，异步改用自带线程池
apache,hbase,262c5bb767618074dd22b074aee19670d81c0884,https://github.com/apache/hbase/commit/262c5bb767618074dd22b074aee19670d81c0884,HBASE-28836 Parallize the file archival to improve the split times (#6483)  Signed-off-by: Viraj Jasani <vjasani@apache.org> Signed-off-by: David Manning <david.manning@salesforce.com> Signed-off-by: Umesh Kumar <9414umeshkumar@gmail.com>
quarkusio,quarkus,8180ac38c169dcead95ac8d27994fad03e1404b8,https://github.com/quarkusio/quarkus/commit/8180ac38c169dcead95ac8d27994fad03e1404b8,Merge pull request #46208 from gsmet/avoid-some-toString  Avoid calling MethodInfo#toString() when unnecessary
apache,flink,9bcc41dc233c754a119e188d8801b48ff3fb434f,https://github.com/apache/flink/commit/9bcc41dc233c754a119e188d8801b48ff3fb434f,[FLINK-37109][state] Improve state processor API key iteration speed
apache,hbase,42efe9f768542029980bf2859bc5a32f5890dded,https://github.com/apache/hbase/commit/42efe9f768542029980bf2859bc5a32f5890dded,HBASE-29112 Apply KeyOnlyFilter to RowCounter (#6666)  Signed-off-by: Duo Zhang <zhangduo@apache.org>
Konloch,bytecode-viewer,d8907cadb2bd756ec6b240d39d00b6d3afcb1d69,https://github.com/Konloch/bytecode-viewer/commit/d8907cadb2bd756ec6b240d39d00b6d3afcb1d69,skip jar compression & decompression when decoding resources  run apktool on multiple thread
prestodb,presto,d7af26531adae67840cd93bf5067047fb37f1112,https://github.com/prestodb/presto/commit/d7af26531adae67840cd93bf5067047fb37f1112,optimize APPROX_DISTINCT operations on constant conditional values (#25262)  Summary: Pull Request resolved: https://github.com/prestodb/presto/pull/25262  `APPROX_DISTINCT` operations on a conditional constant value (e.g. `APPROX_DISTINCT(IF(expr  'abcd'))`) are more expensive than and functionally equivalent to `ARBITRARY(IF(expr  1  0))`  Adding an optimizer rule to replace any `APPROX_DISTINCT` operations on constant conditional values with equivalent calls to `ARBITRARY`  This comes up in some automated queries  Differential Revision: D76161617
vespa-engine,vespa,fdd806e6ae04e89033fd009bdd5f1edbc5539a39,https://github.com/vespa-engine/vespa/commit/fdd806e6ae04e89033fd009bdd5f1edbc5539a39,fix caching logic
vespa-engine,vespa,787f492ca61f2e0997e28923ca3ba06cc69c5902,https://github.com/vespa-engine/vespa/commit/787f492ca61f2e0997e28923ca3ba06cc69c5902,Never write parts to disk  Follow previous configuration for Jetty 11's `MultiPartFormInputStream` where all parts where cached to memory  irrespective of size.
datastax,jvector,c5c3ff97eb361539fd95220bd63e19af3eb1ac26,https://github.com/datastax/jvector/commit/c5c3ff97eb361539fd95220bd63e19af3eb1ac26,Add specific BuildScoreProvider for diversity to avoid extra encoding… (#503)  * Add specific BuildScoreProvider for diversity to avoid extra encoding and decoding of nodes
trinodb,trino,615723763bda52cc7b33fabc70c132f6cd99d6ed,https://github.com/trinodb/trino/commit/615723763bda52cc7b33fabc70c132f6cd99d6ed,Reuse PagesIndexOrdering in TableFunctionOperator
GIScience,openrouteservice,253aa4cd8aee4b3e95bb9c22177595d72b0ac334,https://github.com/GIScience/openrouteservice/commit/253aa4cd8aee4b3e95bb9c22177595d72b0ac334,perf: switch from Java to HPPC hash map
google,guava,7719744040d05004bd7051fc33a782fa78b01634,https://github.com/google/guava/commit/7719744040d05004bd7051fc33a782fa78b01634,Make `Atomic*FieldUpdater` fields `static` for better performance.  Compare cl/713006636.  (Also  better document the similar code in `AbstractFuture`.)  Note that I also evaluated performance with `VarHandle`  and I found it no better. (Maybe we did a similar experiment with `Unsafe` way back when and came to a similar conclusion?)  Note that that's all based on _JVM_ performance (and on benchmarks that are not necessarily great). It's possible that Android it worth a further look someday. But our only option there _today_ might be `Unsafe`  and new usages of `Unsafe` would be moving backward.  RELNOTES=n/a PiperOrigin-RevId: 724013501
opensolon,solon,775f5059553bb9ad2036fce3299a0c6a6de4716a,https://github.com/opensolon/solon/commit/775f5059553bb9ad2036fce3299a0c6a6de4716a,优化 solon-mvc ActionExecuteHandlerDefault 使用 LazyReference，延迟表单解析（可支持流的原始读取）
SpigotMC,BungeeCord,1279cca971b2d32b6bd75103d3a555fbbd629392,https://github.com/SpigotMC/BungeeCord/commit/1279cca971b2d32b6bd75103d3a555fbbd629392,#3810: Use retainedSlice if possible in MinecraftDecoder
camunda,camunda,0c662155e5fc49d25b2ca52781e9f0623e82c64a,https://github.com/camunda/camunda/commit/0c662155e5fc49d25b2ca52781e9f0623e82c64a,fix: flush only on non-atomic op
quarkusio,quarkus,4feaf0f5eaa43963998a79b988396d29a89a69a1,https://github.com/quarkusio/quarkus/commit/4feaf0f5eaa43963998a79b988396d29a89a69a1,Add a cache for class proxies in BytecodeRecorderImpl  We would generate class proxies for each class even if we already generated one  which is counter productive. Introduce a cache to avoid that and make things a bit more efficient.
apache,pinot,7203786e062f908a66263bba0cad5bca8480c569,https://github.com/apache/pinot/commit/7203786e062f908a66263bba0cad5bca8480c569,Reduce array copying for non-equi join condition evaluation (#16152)
freeok,so-novel,d6d04da547974cbfb038d76b51357fd1279476cd,https://github.com/freeok/so-novel/commit/d6d04da547974cbfb038d76b51357fd1279476cd,:zap: 优化书源延迟测试
igniterealtime,Openfire,14832dacf84faf3cef2f6e29ee0efda52dd9ea20,https://github.com/igniterealtime/Openfire/commit/14832dacf84faf3cef2f6e29ee0efda52dd9ea20,OF-3048: Improve ClientSession comparison performance (clustering)  Comparing ClientSessions typically involves evaluating the 'is anonymous' property of a session.  In a cluster  the property value of remote sessions is retrieved under guard of a distributed lock. As comparison of larger sets frequently evaluates the property value  that lock is obtained very frequently. This dramatically reduces performance.  As the property will never change after authentication  it's safe to cache the value. This improves performance considerably.  Note that RemoteClientSession instances are typically short-lived (as they're typically discarded after use)  which reduces the effectiveness of this change. Still  even without re-use  the performance improvement is considerable: in a cluster with 10 000 sessions  the responsiveness of the session summary page is improved from many minutes to 20 to 30 seconds in my test environment.
apache,iotdb,c746da2faecbe06ec9d9cf2b19ae976a3d42df6d,https://github.com/apache/iotdb/commit/c746da2faecbe06ec9d9cf2b19ae976a3d42df6d,Deleted the useless read lock in getDeviceAttribute
jOOQ,jOOQ,1932109954f31c2d54af66eced13c842df34d60d,https://github.com/jOOQ/jOOQ/commit/1932109954f31c2d54af66eced13c842df34d60d,[jOOQ/jOOQ#18282] Improve DELETE .. LIMIT and UPDATE .. LIMIT in Oracle by using ROWNUM filter in the absence of ORDER BY
quarkusio,quarkus,ab8d361908bad6c200d4449a8b5fb520854be023,https://github.com/quarkusio/quarkus/commit/ab8d361908bad6c200d4449a8b5fb520854be023,Reflection-free deserializers - Better handle basic types  Fixes #47478
hazelcast,hazelcast,2d2918ff9e3c4cb3f0fd895de96d1a1127a8cfe8,https://github.com/hazelcast/hazelcast/commit/2d2918ff9e3c4cb3f0fd895de96d1a1127a8cfe8,Improve `Stream` `sum` performance by avoiding redundant boxing (micro optimization) (#4262)  When `sum`ming a `Stream`  calling `reduce` adds unnecessary object allocation overhead via boxing.  Updated to make faster and more efficient.  <details> <summary>JMH Benchmark</summary>  ```java import org.openjdk.jmh.annotations.*; import java.util.Collection; import java.util.concurrent.TimeUnit; import java.util.stream.*;  @BenchmarkMode(Mode.AverageTime) @OutputTimeUnit(TimeUnit.NANOSECONDS) @Warmup(iterations = 5  time = 1  timeUnit = TimeUnit.SECONDS) @Measurement(iterations = 3  time = 1  timeUnit = TimeUnit.SECONDS) @State(Scope.Benchmark) public class SumStreamBenchmark { private static final Collection<Long> values = LongStream.range(1  100000) .boxed() .collect(Collectors.toSet());  @Benchmark public long reduce() { return values.stream() .reduce(0L  Long::sum); }  @Benchmark public long mapToLong() { return values.stream() .mapToLong(Long::longValue) .sum(); } } ``` </details>  | Benchmark           | Time (ms/op) | Allocation Rate (B/op) | |---------------------|--------------|------------------------| | `reduce` (before)   | 0.719        | 2 400 000              | | `mapToLong` (after) | 0.483        | 233                    |  GitOrigin-RevId: 7d76911bdcd53cf0c483ab766f11a5834062a432
